	airport1_km	airport2_km	info	latitude	longitude	person_count	price	room_size	score	sightseen_count	url	votes
30	95.9	51.0	"
Апартаменты
"	39.9103987157	3.09478640556	2.0	24783.0		9.2	6.0	/hotel/es/illa-d-or.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=18912902_101884281_2_0_0;all_sr_blocks=18912902_101884281_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=31;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX31;from=searchresults;highlight_room=#hotelTmpl	759.0
31		16.9	"
Двухместный номер с 2 отдельными кроватями
"	39.5271750007	2.92646169662	2.0	7115.0		8.8	8.0	/hotel/es/santuari-de-cura.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=114172301_106974670_2_2_0;all_sr_blocks=114172301_106974670_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=32;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX32;from=searchresults;highlight_room=#hotelTmpl	771.0
32	96.8	50.2	"
Двухместный номер с 1 кроватью
"	39.9083906785	3.08452963829	2.0	9626.0		8.9	7.0	/hotel/es/capri-puerto-pollensa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=4708414_88492401_0_1_0;all_sr_blocks=4708414_88492401_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=33;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX33;from=searchresults;highlight_room=#hotelTmpl	947.0
33		24.3	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.687587047	2.51340821385	2.0	11718.0		8.2	10.0	/hotel/es/sa-baronia.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=25056901_90113376_0_33_0;all_sr_blocks=25056901_90113376_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=34;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX34;from=searchresults;highlight_room=#hotelTmpl	936.0
34		32.4	"
Двухместный номер с 2 отдельными кроватями
"	39.5772068792	2.35456511378	2.0	8035.0		8.3	10.0	/hotel/es/aquavilla.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=41306402_88499841_0_1_0;all_sr_blocks=41306402_88499841_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=35;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX35;from=searchresults;highlight_room=#hotelTmpl	768.0
35		1.6	"
Двухместный номер с 2 отдельными кроватями
"	39.5336163865	2.72460401058	2.0	11300.0		8.1	10.0	/hotel/es/heliosmallorca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=9035413_101928036_0_1_0;all_sr_blocks=9035413_101928036_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=36;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX36;from=searchresults;highlight_room=#hotelTmpl	3927.0
36		23.6	"
Апартаменты
"	39.5362160093	2.45554724108	2.0	11551.0	45.0	9.2	10.0	/hotel/es/apartamentos-ponent-peguera.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=223444005_98602359_2_34_0;all_sr_blocks=223444005_98602359_2_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=37;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX37;from=searchresults;highlight_room=#hotelTmpl	49.0
37		9.4	"
Двухместный номер с 2 отдельными кроватями
"	39.5554352199	2.62145832181	2.0	11370.0		7.2	10.0	/hotel/es/horizonte.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=9028011_105834910_0_42_0;all_sr_blocks=9028011_105834910_0_42_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=38;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX38;from=searchresults;highlight_room=#hotelTmpl	2103.0
38	98.1	49.0	"
Апартаменты
"	39.9031110704	3.06865096092	4.0	9347.0	40.0	8.2	7.0	/hotel/es/apartamentos-habitat-puerto-pollensa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=18908607_106817444_4_0_0;all_sr_blocks=18908607_106817444_4_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=39;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX39;from=searchresults;highlight_room=#hotelTmpl	316.0
39		22.4	"
Апартаменты
"	39.3633334972	2.83681154251	2.0	12276.0	65.0	8.2	5.0	/hotel/es/calapiclub.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=9166103_102821786_0_2_0;all_sr_blocks=9166103_102821786_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=40;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX40;from=searchresults;highlight_room=#hotelTmpl	521.0
40		11.6	"
Двухместный номер с 1 кроватью
"	39.4750280066	2.82726287842	2.0	27483.0		8.5	10.0	/hotel/es/be-live-collection-son-antem.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=54693501_101022257_0_1_0;all_sr_blocks=54693501_101022257_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=41;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX41;from=searchresults;highlight_room=#hotelTmpl	468.0
41	92.2	43.2	"
Двухместный номер с 1 кроватью
"	39.76789832	3.14675688744	2.0	12193.0		8.5	5.0	/hotel/es/grupotel-montecarlo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=9423503_108103727_0_17_0;all_sr_blocks=9423503_108103727_0_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=42;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX42;from=searchresults;highlight_room=#hotelTmpl	182.0
42		47.5	"
Номер-студио
"	39.3777091323	3.23746919632	2.0	6654.0	33.0	8.7	8.0	/hotel/es/inturotel-cala-azul-park.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=19126506_101893494_0_34_0;all_sr_blocks=19126506_101893494_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=43;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX43;from=searchresults;highlight_room=#hotelTmpl	374.0
43		44.9	"
Апартаменты
"	39.3292601587	3.17068219185	2.0	9207.0		8.0	9.0	/hotel/es/hostal-mar-blau.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=28657610_88451015_0_0_0;all_sr_blocks=28657610_88451015_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=44;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX44;from=searchresults;highlight_room=#hotelTmpl	503.0
44		5.5	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.501355428	2.75357589126	2.0	8010.0		7.3	10.0	/hotel/es/caribbean-bay.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fccc3101ed;srepoch=1512761338;highlighted_blocks=25309006_104833577_0_41_0;all_sr_blocks=25309006_104833577_0_41_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=45;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX45;from=searchresults;highlight_room=#hotelTmpl	301.0
45		27.8	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.7954097783	2.69693166018	2.0	19748.0		8.3	5.0	/hotel/es/eda-c-n.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=33756501_89010903_0_33_0;all_sr_blocks=33756501_89010903_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=46;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX46;from=searchresults;highlight_room=#hotelTmpl	540.0
46		16.2	"
Номер-студио
"	39.5251592014	2.54420801997	2.0	13351.0	37.0	8.4	10.0	/hotel/es/apartotel-ponent-mar.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=19056721_88495284_2_0_0;all_sr_blocks=19056721_88495284_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=47;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX47;from=searchresults;highlight_room=#hotelTmpl	617.0
47		10.7	"
Двухместный номер с 2 отдельными кроватями
"	39.642301919	2.75386691093	2.0	11858.0		8.6	10.0	/hotel/es/asis-de-marratxinet.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=130795509_106425730_0_1_0;all_sr_blocks=130795509_106425730_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=48;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX48;from=searchresults;highlight_room=#hotelTmpl	374.0
48	92.2	43.0	"
Двухместный номер с 1 кроватью
"	39.7660324937	3.14639210701	2.0	9442.0		8.6	5.0	/hotel/es/grupotel-gran-vista.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=9411905_100364827_0_42_0;all_sr_blocks=9411905_100364827_0_42_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=49;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX49;from=searchresults;highlight_room=#hotelTmpl	340.0
49		21.7	"
Двухместный номер с 1 кроватью
"	39.5130964142	2.48174071312	2.0	13524.0		7.7	10.0	/hotel/es/delfin-mar.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=9234918_88493153_2_33_0;all_sr_blocks=9234918_88493153_2_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=50;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX50;from=searchresults;highlight_room=#hotelTmpl	186.0
50		16.1	"
Двухместный номер с 1 кроватью
"	39.6876634173	2.68382906914	2.0	17201.0		9.3	10.0	/hotel/es/alqueria-blanca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=1320205_95137132_2_1_0;all_sr_blocks=1320205_95137132_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=51;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX51;from=searchresults;highlight_room=#hotelTmpl	308.0
51	77.0	56.4	"
Двухместный номер с 2 отдельными кроватями
"	39.6019626237	3.38553339237	2.0	11816.0		8.5	6.0	/hotel/es/hotelvoramar.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=22316711_103661091_0_34_0;all_sr_blocks=22316711_103661091_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=52;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX52;from=searchresults;highlight_room=#hotelTmpl	303.0
52		21.5	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5150145995	2.48323202133	2.0	12215.0		8.4	10.0	/hotel/es/plaza-beach-santa-ponsa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=1623413_95140849_2_33_0;all_sr_blocks=1623413_95140849_2_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=53;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX53;from=searchresults;highlight_room=#hotelTmpl	518.0
53		40.4	"
Двухместный номер с 2 отдельными кроватями
"	39.4555510816	3.18591713905	2.0	8663.0		8.3	8.0	/hotel/es/petit-hostatgeria-sant-salvador.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=1230501_95135648_2_2_0;all_sr_blocks=1230501_95135648_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=54;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX54;from=searchresults;highlight_room=#hotelTmpl	418.0
54	94.8	45.5	"
Апартаменты
"	39.8367994819	3.10793995857	4.0	10672.0	67.0	8.3	8.0	/hotel/es/garden-lago.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=32910104_88497977_4_0_0;all_sr_blocks=32910104_88497977_4_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=55;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX55;from=searchresults;highlight_room=#hotelTmpl	649.0
55	94.3	44.2	"
Апартаменты
"	39.8134891636	3.11510682106	2.0	18554.0		8.6	8.0	/hotel/es/grupotel-los-principes.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=9411812_99581410_0_1_0;all_sr_blocks=9411812_99581410_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=56;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX56;from=searchresults;highlight_room=#hotelTmpl	312.0
56		2.7	"
Двухместный номер с 2 отдельными кроватями
"	39.5243484142	2.74131059644	2.0	6664.0		7.5	10.0	/hotel/es/palma-playa-i.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=1208307_94143025_0_1_0;all_sr_blocks=1208307_94143025_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=57;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX57;from=searchresults;highlight_room=#hotelTmpl	1484.0
57		24.1	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.6867861865	2.51437917352	2.0	15346.0		9.3	10.0	/hotel/es/sonborguny.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=32628901_101241238_0_1_0;all_sr_blocks=32628901_101241238_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=58;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX58;from=searchresults;highlight_room=#hotelTmpl	367.0
58		17.0	"
Двухместный номер с 1 кроватью
"	39.5197118089	2.53578839824	2.0	15457.0		8.2	10.0	/hotel/es/senses-palmanova.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=216374411_97139254_2_1_0;all_sr_blocks=216374411_97139254_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=59;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX59;from=searchresults;highlight_room=#hotelTmpl	181.0
59		27.5	"
Двухместный номер с 1 кроватью
"	39.3635229795	2.94479987116	2.0	8370.0		7.7	7.0	/hotel/es/hostal-ca-39-n-pep.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888fe0514004f;srepoch=1512761341;highlighted_blocks=180355301_97385533_2_2_0;all_sr_blocks=180355301_97385533_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=60;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX60;from=searchresults;highlight_room=#hotelTmpl	337.0
60	79.3	55.1	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5714314753	3.37359264493	2.0	11917.0		9.1	5.0	/hotel/es/blau-mediterraneo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888ff7f8d042b;srepoch=1512761344;highlighted_blocks=1895101_95143727_0_2_0;all_sr_blocks=1895101_95143727_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=61;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX61;from=searchresults;highlight_room=#hotelTmpl	645.0
61	94.4	43.9	"
Номер-студио
"	39.8098320467	3.11519801617	2.0	13518.0		8.1	8.0	/hotel/es/grupotel-alcudia-suite.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888ff7f8d042b;srepoch=1512761344;highlighted_blocks=25643917_106602268_0_1_0;all_sr_blocks=25643917_106602268_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=62;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX62;from=searchresults;highlight_room=#hotelTmpl	105.0
62	70.5	61.8	"
Двухместный номер с 1 кроватью
"	39.6574224576	3.43917667866	2.0	14841.0		8.7	5.0	/hotel/es/canyamelpark.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888ff7f8d042b;srepoch=1512761344;highlighted_blocks=9162907_100781328_0_33_0;all_sr_blocks=9162907_100781328_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=63;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX63;from=searchresults;highlight_room=#hotelTmpl	303.0
63		19.6	"
Двухместный номер с 1 кроватью
"	39.6239867531	2.52438783646	2.0	55802.0		9.3	10.0	/hotel/es/gran-son-net.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888ff7f8d042b;srepoch=1512761344;highlighted_blocks=9298601_101354346_0_1_0;all_sr_blocks=9298601_101354346_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=64;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX64;from=searchresults;highlight_room=#hotelTmpl	218.0
64		7.2	"
Двухместный номер с 1 кроватью
"	39.5753927492	2.65493765473	2.0	16483.0		8.0	10.0	/hotel/es/palacio-avenida.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=183888ff7f8d042b;srepoch=1512761344;highlighted_blocks=2183615_95146153_0_2_0;all_sr_blocks=2183615_95146153_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=65;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX65;from=searchresults;highlight_room=#hotelTmpl	1324.0
